r,run,hops,n,p,q,grid_type
0,929,14,100,1,1,torus
0,930,18,100,1,1,torus
0,931,11,100,1,1,torus
0,932,11,100,1,1,torus
0,933,19,100,1,1,torus
0,934,24,100,1,1,torus
0,935,24,100,1,1,torus
0,936,32,100,1,1,torus
0,937,24,100,1,1,torus
0,938,26,100,1,1,torus
0,939,18,100,1,1,torus
0,940,25,100,1,1,torus
0,941,6,100,1,1,torus
0,942,13,100,1,1,torus
0,943,15,100,1,1,torus
0,944,17,100,1,1,torus
0,945,26,100,1,1,torus
0,946,30,100,1,1,torus
0,947,23,100,1,1,torus
0,948,14,100,1,1,torus
0,949,16,100,1,1,torus
0,950,26,100,1,1,torus
0,951,39,100,1,1,torus
0,952,28,100,1,1,torus
0,953,25,100,1,1,torus
0,954,28,100,1,1,torus
0,955,31,100,1,1,torus
0,956,19,100,1,1,torus
0,957,15,100,1,1,torus
0,958,12,100,1,1,torus
0,959,26,100,1,1,torus
0,960,7,100,1,1,torus
0,961,28,100,1,1,torus
0,962,30,100,1,1,torus
0,963,19,100,1,1,torus
0,964,27,100,1,1,torus
0,965,26,100,1,1,torus
0,966,16,100,1,1,torus
0,967,17,100,1,1,torus
0,968,16,100,1,1,torus
0,969,18,100,1,1,torus
0,970,17,100,1,1,torus
0,971,19,100,1,1,torus
0,972,22,100,1,1,torus
0,973,12,100,1,1,torus
0,974,30,100,1,1,torus
0,975,6,100,1,1,torus
0,976,19,100,1,1,torus
0,977,19,100,1,1,torus
0,978,26,100,1,1,torus
0,979,15,100,1,1,torus
0,980,9,100,1,1,torus
0,981,16,100,1,1,torus
0,982,10,100,1,1,torus
0,983,34,100,1,1,torus
0,984,9,100,1,1,torus
0,985,22,100,1,1,torus
0,986,14,100,1,1,torus
0,987,36,100,1,1,torus
0,988,28,100,1,1,torus
0,989,18,100,1,1,torus
0,990,9,100,1,1,torus
0,991,14,100,1,1,torus
0,992,27,100,1,1,torus
0,993,40,100,1,1,torus
0,994,32,100,1,1,torus
0,995,38,100,1,1,torus
0,996,25,100,1,1,torus
0,997,31,100,1,1,torus
0,998,15,100,1,1,torus
0,999,25,100,1,1,torus
0,1000,28,100,1,1,torus
0,1001,11,100,1,1,torus
0,1002,32,100,1,1,torus
0,1003,22,100,1,1,torus
0,1004,21,100,1,1,torus
0,1005,14,100,1,1,torus
0,1006,23,100,1,1,torus
0,1007,22,100,1,1,torus
0,1008,28,100,1,1,torus
0,1009,18,100,1,1,torus
0,1010,18,100,1,1,torus
0,1011,14,100,1,1,torus
0,1012,34,100,1,1,torus
0,1013,18,100,1,1,torus
0,1014,3,100,1,1,torus
0,1015,17,100,1,1,torus
0,1016,29,100,1,1,torus
0,1017,19,100,1,1,torus
0,1018,28,100,1,1,torus
0,1019,31,100,1,1,torus
0,1020,21,100,1,1,torus
0,1021,13,100,1,1,torus
0,1022,33,100,1,1,torus
0,1023,27,100,1,1,torus
0,1024,31,100,1,1,torus
0,1025,14,100,1,1,torus
0,1026,16,100,1,1,torus
0,1027,20,100,1,1,torus
0,1028,22,100,1,1,torus
0,1029,9,100,1,1,torus
0,1030,26,100,1,1,torus
0,1031,18,100,1,1,torus
0,1032,15,100,1,1,torus
0,1033,9,100,1,1,torus
0,1034,20,100,1,1,torus
0,1035,35,100,1,1,torus
0,1036,28,100,1,1,torus
0,1037,30,100,1,1,torus
0,1038,14,100,1,1,torus
0,1039,14,100,1,1,torus
0,1040,32,100,1,1,torus
0,1041,30,100,1,1,torus
0,1042,15,100,1,1,torus
0,1043,20,100,1,1,torus
0,1044,26,100,1,1,torus
0,1045,19,100,1,1,torus
0,1046,15,100,1,1,torus
0,1047,22,100,1,1,torus
0,1048,20,100,1,1,torus
0,1049,16,100,1,1,torus
0,1050,21,100,1,1,torus
0,1051,25,100,1,1,torus
0,1052,17,100,1,1,torus
0,1053,25,100,1,1,torus
0,1054,24,100,1,1,torus
0,1055,28,100,1,1,torus
0,1056,19,100,1,1,torus
0,1057,18,100,1,1,torus
0,1058,22,100,1,1,torus
0,1059,20,100,1,1,torus
0,1060,31,100,1,1,torus
0,1061,13,100,1,1,torus
0,1062,19,100,1,1,torus
0,1063,23,100,1,1,torus
0,1064,8,100,1,1,torus
0,1065,13,100,1,1,torus
0,1066,12,100,1,1,torus
0,1067,36,100,1,1,torus
0,1068,13,100,1,1,torus
0,1069,8,100,1,1,torus
0,1070,20,100,1,1,torus
0,1071,16,100,1,1,torus
0,1072,24,100,1,1,torus
0,1073,32,100,1,1,torus
0,1074,23,100,1,1,torus
0,1075,14,100,1,1,torus
0,1076,34,100,1,1,torus
0,1077,27,100,1,1,torus
0,1078,31,100,1,1,torus
0,1079,35,100,1,1,torus
0,1080,9,100,1,1,torus
0,1081,19,100,1,1,torus
0,1082,21,100,1,1,torus
0,1083,31,100,1,1,torus
0,1084,25,100,1,1,torus
0,1085,14,100,1,1,torus
0,1086,12,100,1,1,torus
0,1087,15,100,1,1,torus
0,1088,30,100,1,1,torus
0,1089,12,100,1,1,torus
0,1090,22,100,1,1,torus
0,1091,28,100,1,1,torus
0,1092,25,100,1,1,torus
0,1093,12,100,1,1,torus
0,1094,16,100,1,1,torus
0,1095,15,100,1,1,torus
0,1096,17,100,1,1,torus
0,1097,22,100,1,1,torus
0,1098,21,100,1,1,torus
0,1099,18,100,1,1,torus
0,1100,12,100,1,1,torus
0,1101,23,100,1,1,torus
0,1102,31,100,1,1,torus
0,1103,12,100,1,1,torus
0,1104,7,100,1,1,torus
0,1105,21,100,1,1,torus
0,1106,19,100,1,1,torus
0,1107,18,100,1,1,torus
0,1108,28,100,1,1,torus
0,1109,31,100,1,1,torus
0,1110,10,100,1,1,torus
0,1111,7,100,1,1,torus
0,1112,28,100,1,1,torus
0,1113,25,100,1,1,torus
0,1114,12,100,1,1,torus
0,1115,15,100,1,1,torus
0,1116,25,100,1,1,torus
0,1117,35,100,1,1,torus
0,1118,20,100,1,1,torus
0,1119,14,100,1,1,torus
0,1120,28,100,1,1,torus
0,1121,15,100,1,1,torus
0,1122,29,100,1,1,torus
0,1123,26,100,1,1,torus
0,1124,16,100,1,1,torus
0,1125,10,100,1,1,torus
0,1126,19,100,1,1,torus
0,1127,28,100,1,1,torus
0,1128,32,100,1,1,torus
0,1129,37,100,1,1,torus
0,1130,23,100,1,1,torus
0,1131,9,100,1,1,torus
0,1132,38,100,1,1,torus
0,1133,22,100,1,1,torus
0,1134,17,100,1,1,torus
0,1135,13,100,1,1,torus
0,1136,14,100,1,1,torus
0,1137,25,100,1,1,torus
0,1138,23,100,1,1,torus
0,1139,28,100,1,1,torus
0,1140,24,100,1,1,torus
0,1141,20,100,1,1,torus
0,1142,20,100,1,1,torus
0,1143,37,100,1,1,torus
0,1144,16,100,1,1,torus
0,1145,24,100,1,1,torus
0,1146,20,100,1,1,torus
0,1147,30,100,1,1,torus
0,1148,19,100,1,1,torus
0,1149,23,100,1,1,torus
0,1150,19,100,1,1,torus
0,1151,20,100,1,1,torus
0,1152,26,100,1,1,torus
0,1153,25,100,1,1,torus
0,1154,32,100,1,1,torus
0,1155,11,100,1,1,torus
0,1156,12,100,1,1,torus
0,1157,17,100,1,1,torus
0,1158,19,100,1,1,torus
0,1159,29,100,1,1,torus
0,1160,20,100,1,1,torus
0,1161,24,100,1,1,torus
0,1162,26,100,1,1,torus
0,1163,18,100,1,1,torus
0,1164,26,100,1,1,torus
0,1165,29,100,1,1,torus
0,1166,21,100,1,1,torus
0,1167,18,100,1,1,torus
0,1168,16,100,1,1,torus
0,1169,17,100,1,1,torus
0,1170,24,100,1,1,torus
0,1171,27,100,1,1,torus
0,1172,8,100,1,1,torus
0,1173,7,100,1,1,torus
0,1174,21,100,1,1,torus
0,1175,33,100,1,1,torus
0,1176,22,100,1,1,torus
0,1177,22,100,1,1,torus
0,1178,10,100,1,1,torus
0,1179,14,100,1,1,torus
0,1180,18,100,1,1,torus
0,1181,17,100,1,1,torus
0,1182,15,100,1,1,torus
0,1183,19,100,1,1,torus
0,1184,26,100,1,1,torus
0,1185,21,100,1,1,torus
0,1186,13,100,1,1,torus
0,1187,27,100,1,1,torus
0,1188,14,100,1,1,torus
0,1189,29,100,1,1,torus
0,1190,32,100,1,1,torus
0,1191,20,100,1,1,torus
0,1192,22,100,1,1,torus
0,1193,19,100,1,1,torus
0,1194,28,100,1,1,torus
0,1195,18,100,1,1,torus
0,1196,7,100,1,1,torus
0,1197,20,100,1,1,torus
0,1198,20,100,1,1,torus
0,1199,17,100,1,1,torus
0,1200,32,100,1,1,torus
0,1201,11,100,1,1,torus
0,1202,26,100,1,1,torus
0,1203,7,100,1,1,torus
0,1204,28,100,1,1,torus
0,1205,26,100,1,1,torus
0,1206,25,100,1,1,torus
0,1207,16,100,1,1,torus
0,1208,20,100,1,1,torus
0,1209,9,100,1,1,torus
0,1210,13,100,1,1,torus
0,1211,40,100,1,1,torus
0,1212,26,100,1,1,torus
0,1213,21,100,1,1,torus
0,1214,12,100,1,1,torus
0,1215,22,100,1,1,torus
0,1216,9,100,1,1,torus
0,1217,23,100,1,1,torus
0,1218,22,100,1,1,torus
0,1219,16,100,1,1,torus
0,1220,22,100,1,1,torus
0,1221,23,100,1,1,torus
0,1222,15,100,1,1,torus
0,1223,15,100,1,1,torus
0,1224,31,100,1,1,torus
0,1225,8,100,1,1,torus
0,1226,21,100,1,1,torus
0,1227,15,100,1,1,torus
0,1228,18,100,1,1,torus
0,1229,24,100,1,1,torus
0,1230,12,100,1,1,torus
0,1231,31,100,1,1,torus
0,1232,11,100,1,1,torus
0,1233,31,100,1,1,torus
0,1234,31,100,1,1,torus
0,1235,18,100,1,1,torus
0,1236,24,100,1,1,torus
0,1237,27,100,1,1,torus
0,1238,25,100,1,1,torus
0,1239,14,100,1,1,torus
0,1240,23,100,1,1,torus
0,1241,13,100,1,1,torus
0,1242,32,100,1,1,torus
0,1243,18,100,1,1,torus
0,1244,15,100,1,1,torus
0,1245,25,100,1,1,torus
0,1246,23,100,1,1,torus
0,1247,31,100,1,1,torus
0,1248,35,100,1,1,torus
0,1249,17,100,1,1,torus
0,1250,9,100,1,1,torus
0,1251,27,100,1,1,torus
0,1252,19,100,1,1,torus
0,1253,22,100,1,1,torus
0,1254,27,100,1,1,torus
0,1255,21,100,1,1,torus
0,1256,30,100,1,1,torus
0,1257,32,100,1,1,torus
0,1258,9,100,1,1,torus
0,1259,17,100,1,1,torus
0,1260,15,100,1,1,torus
0,1261,15,100,1,1,torus
0,1262,31,100,1,1,torus
0,1263,28,100,1,1,torus
0,1264,28,100,1,1,torus
0,1265,24,100,1,1,torus
0,1266,18,100,1,1,torus
0,1267,25,100,1,1,torus
0,1268,22,100,1,1,torus
0,1269,17,100,1,1,torus
0,1270,22,100,1,1,torus
0,1271,28,100,1,1,torus
0,1272,25,100,1,1,torus
0,1273,32,100,1,1,torus
0,1274,23,100,1,1,torus
0,1275,9,100,1,1,torus
0,1276,36,100,1,1,torus
0,1277,28,100,1,1,torus
0,1278,28,100,1,1,torus
0,1279,32,100,1,1,torus
0,1280,13,100,1,1,torus
0,1281,21,100,1,1,torus
0,1282,23,100,1,1,torus
0,1283,17,100,1,1,torus
0,1284,15,100,1,1,torus
0,1285,11,100,1,1,torus
0,1286,33,100,1,1,torus
0,1287,27,100,1,1,torus
0,1288,20,100,1,1,torus
0,1289,22,100,1,1,torus
0,1290,22,100,1,1,torus
0,1291,32,100,1,1,torus
0,1292,28,100,1,1,torus
0,1293,34,100,1,1,torus
0,1294,16,100,1,1,torus
0,1295,17,100,1,1,torus
0,1296,17,100,1,1,torus
0,1297,29,100,1,1,torus
0,1298,23,100,1,1,torus
0,1299,14,100,1,1,torus
0,1300,8,100,1,1,torus
0,1301,22,100,1,1,torus
0,1302,9,100,1,1,torus
0,1303,19,100,1,1,torus
0,1304,26,100,1,1,torus
0,1305,22,100,1,1,torus
0,1306,21,100,1,1,torus
0,1307,18,100,1,1,torus
0,1308,23,100,1,1,torus
0,1309,15,100,1,1,torus
0,1310,12,100,1,1,torus
0,1311,14,100,1,1,torus
0,1312,21,100,1,1,torus
0,1313,13,100,1,1,torus
0,1314,37,100,1,1,torus
0,1315,19,100,1,1,torus
0,1316,11,100,1,1,torus
0,1317,25,100,1,1,torus
0,1318,27,100,1,1,torus
0,1319,28,100,1,1,torus
0,1320,20,100,1,1,torus
0,1321,20,100,1,1,torus
0,1322,13,100,1,1,torus
0,1323,18,100,1,1,torus
0,1324,17,100,1,1,torus
0,1325,5,100,1,1,torus
0,1326,25,100,1,1,torus
0,1327,16,100,1,1,torus
0,1328,27,100,1,1,torus
0,1329,27,100,1,1,torus
0,1330,10,100,1,1,torus
0,1331,36,100,1,1,torus
0,1332,23,100,1,1,torus
0,1333,18,100,1,1,torus
0,1334,19,100,1,1,torus
0,1335,14,100,1,1,torus
0,1336,16,100,1,1,torus
0,1337,11,100,1,1,torus
0,1338,16,100,1,1,torus
0,1339,29,100,1,1,torus
0,1340,13,100,1,1,torus
0,1341,20,100,1,1,torus
0,1342,26,100,1,1,torus
0,1343,22,100,1,1,torus
0,1344,19,100,1,1,torus
0,1345,33,100,1,1,torus
0,1346,15,100,1,1,torus
0,1347,16,100,1,1,torus
0,1348,22,100,1,1,torus
0,1349,35,100,1,1,torus
0,1350,19,100,1,1,torus
0,1351,20,100,1,1,torus
0,1352,17,100,1,1,torus
0,1353,32,100,1,1,torus
0,1354,17,100,1,1,torus
0,1355,5,100,1,1,torus
0,1356,11,100,1,1,torus
0,1357,28,100,1,1,torus
0,1358,21,100,1,1,torus
0,1359,18,100,1,1,torus
0,1360,26,100,1,1,torus
0,1361,11,100,1,1,torus
0,1362,21,100,1,1,torus
0,1363,22,100,1,1,torus
0,1364,7,100,1,1,torus
0,1365,24,100,1,1,torus
0,1366,18,100,1,1,torus
0,1367,23,100,1,1,torus
0,1368,38,100,1,1,torus
0,1369,11,100,1,1,torus
0,1370,31,100,1,1,torus
0,1371,28,100,1,1,torus
0,1372,13,100,1,1,torus
0,1373,20,100,1,1,torus
0,1374,26,100,1,1,torus
0,1375,20,100,1,1,torus
0,1376,8,100,1,1,torus
0,1377,29,100,1,1,torus
0,1378,15,100,1,1,torus
0,1379,18,100,1,1,torus
0,1380,24,100,1,1,torus
0,1381,19,100,1,1,torus
0,1382,15,100,1,1,torus
0,1383,24,100,1,1,torus
0,1384,28,100,1,1,torus
0,1385,11,100,1,1,torus
0,1386,8,100,1,1,torus
0,1387,20,100,1,1,torus
0,1388,22,100,1,1,torus
0,1389,19,100,1,1,torus
0,1390,32,100,1,1,torus
0,1391,24,100,1,1,torus
0,1392,14,100,1,1,torus
0,1393,21,100,1,1,torus
0,1394,18,100,1,1,torus
0,1395,13,100,1,1,torus
0,1396,15,100,1,1,torus
0,1397,11,100,1,1,torus
0,1398,21,100,1,1,torus
0,1399,22,100,1,1,torus
0,1400,15,100,1,1,torus
0,1401,28,100,1,1,torus
0,1402,24,100,1,1,torus
0,1403,30,100,1,1,torus
0,1404,29,100,1,1,torus
0,1405,22,100,1,1,torus
0,1406,7,100,1,1,torus
0,1407,19,100,1,1,torus
0,1408,32,100,1,1,torus
0,1409,22,100,1,1,torus
0,1410,18,100,1,1,torus
0,1411,16,100,1,1,torus
0,1412,12,100,1,1,torus
0,1413,27,100,1,1,torus
0,1414,26,100,1,1,torus
0,1415,22,100,1,1,torus
0,1416,15,100,1,1,torus
0,1417,40,100,1,1,torus
0,1418,41,100,1,1,torus
0,1419,40,100,1,1,torus
0,1420,29,100,1,1,torus
0,1421,11,100,1,1,torus
0,1422,12,100,1,1,torus
0,1423,7,100,1,1,torus
0,1424,22,100,1,1,torus
0,1425,21,100,1,1,torus
0,1426,11,100,1,1,torus
0,1427,22,100,1,1,torus
0,1428,22,100,1,1,torus
0,1429,15,100,1,1,torus
0,1430,18,100,1,1,torus
0,1431,14,100,1,1,torus
0,1432,11,100,1,1,torus
0,1433,11,100,1,1,torus
0,1434,26,100,1,1,torus
0,1435,12,100,1,1,torus
0,1436,37,100,1,1,torus
0,1437,16,100,1,1,torus
0,1438,29,100,1,1,torus
0,1439,27,100,1,1,torus
0,1440,15,100,1,1,torus
0,1441,25,100,1,1,torus
0,1442,27,100,1,1,torus
0,1443,26,100,1,1,torus
0,1444,29,100,1,1,torus
0,1445,12,100,1,1,torus
0,1446,47,100,1,1,torus
0,1447,25,100,1,1,torus
0,1448,20,100,1,1,torus
0,1449,38,100,1,1,torus
0,1450,31,100,1,1,torus
0,1451,35,100,1,1,torus
0,1452,30,100,1,1,torus
0,1453,14,100,1,1,torus
0,1454,11,100,1,1,torus
0,1455,24,100,1,1,torus
0,1456,30,100,1,1,torus
0,1457,34,100,1,1,torus
0,1458,17,100,1,1,torus
0,1459,16,100,1,1,torus
0,1460,24,100,1,1,torus
0,1461,16,100,1,1,torus
0,1462,12,100,1,1,torus
0,1463,21,100,1,1,torus
0,1464,23,100,1,1,torus
0,1465,30,100,1,1,torus
0,1466,31,100,1,1,torus
0,1467,14,100,1,1,torus
0,1468,26,100,1,1,torus
0,1469,21,100,1,1,torus
0,1470,21,100,1,1,torus
0,1471,19,100,1,1,torus
0,1472,28,100,1,1,torus
0,1473,15,100,1,1,torus
0,1474,22,100,1,1,torus
0,1475,28,100,1,1,torus
0,1476,20,100,1,1,torus
0,1477,24,100,1,1,torus
0,1478,20,100,1,1,torus
0,1479,27,100,1,1,torus
0,1480,16,100,1,1,torus
0,1481,14,100,1,1,torus
0,1482,22,100,1,1,torus
0,1483,34,100,1,1,torus
0,1484,36,100,1,1,torus
0,1485,24,100,1,1,torus
0,1486,25,100,1,1,torus
0,1487,25,100,1,1,torus
0,1488,22,100,1,1,torus
0,1489,19,100,1,1,torus
0,1490,36,100,1,1,torus
0,1491,16,100,1,1,torus
0,1492,17,100,1,1,torus
0,1493,24,100,1,1,torus
0,1494,31,100,1,1,torus
0,1495,15,100,1,1,torus
0,1496,21,100,1,1,torus
0,1497,24,100,1,1,torus
0,1498,18,100,1,1,torus
0,1499,30,100,1,1,torus
0,1500,18,100,1,1,torus
0,1501,22,100,1,1,torus
0,1502,17,100,1,1,torus
0,1503,11,100,1,1,torus
0,1504,22,100,1,1,torus
0,1505,19,100,1,1,torus
0,1506,15,100,1,1,torus
0,1507,17,100,1,1,torus
0,1508,9,100,1,1,torus
0,1509,40,100,1,1,torus
0,1510,17,100,1,1,torus
0,1511,26,100,1,1,torus
0,1512,12,100,1,1,torus
0,1513,26,100,1,1,torus
0,1514,24,100,1,1,torus
0,1515,34,100,1,1,torus
0,1516,23,100,1,1,torus
0,1517,12,100,1,1,torus
0,1518,23,100,1,1,torus
0,1519,28,100,1,1,torus
0,1520,17,100,1,1,torus
0,1521,27,100,1,1,torus
0,1522,24,100,1,1,torus
0,1523,16,100,1,1,torus
0,1524,35,100,1,1,torus
0,1525,16,100,1,1,torus
0,1526,24,100,1,1,torus
0,1527,20,100,1,1,torus
0,1528,30,100,1,1,torus
0,1529,13,100,1,1,torus
0,1530,32,100,1,1,torus
0,1531,32,100,1,1,torus
0,1532,25,100,1,1,torus
0,1533,16,100,1,1,torus
0,1534,20,100,1,1,torus
0,1535,20,100,1,1,torus
0,1536,23,100,1,1,torus
0,1537,16,100,1,1,torus
0,1538,32,100,1,1,torus
0,1539,21,100,1,1,torus
0,1540,20,100,1,1,torus
0,1541,14,100,1,1,torus
0,1542,25,100,1,1,torus
0,1543,10,100,1,1,torus
0,1544,15,100,1,1,torus
0,1545,18,100,1,1,torus
0,1546,16,100,1,1,torus
0,1547,3,100,1,1,torus
0,1548,31,100,1,1,torus
0,1549,12,100,1,1,torus
0,1550,24,100,1,1,torus
0,1551,20,100,1,1,torus
0,1552,17,100,1,1,torus
0,1553,23,100,1,1,torus
0,1554,23,100,1,1,torus
0,1555,23,100,1,1,torus
0,1556,34,100,1,1,torus
0,1557,25,100,1,1,torus
0,1558,13,100,1,1,torus
0,1559,19,100,1,1,torus
0,1560,33,100,1,1,torus
0,1561,22,100,1,1,torus
0,1562,25,100,1,1,torus
0,1563,9,100,1,1,torus
0,1564,29,100,1,1,torus
0,1565,17,100,1,1,torus
0,1566,23,100,1,1,torus
0,1567,34,100,1,1,torus
0,1568,35,100,1,1,torus
0,1569,9,100,1,1,torus
0,1570,15,100,1,1,torus
0,1571,4,100,1,1,torus
0,1572,26,100,1,1,torus
0,1573,11,100,1,1,torus
0,1574,30,100,1,1,torus
0,1575,25,100,1,1,torus
0,1576,20,100,1,1,torus
0,1577,3,100,1,1,torus
0,1578,23,100,1,1,torus
0,1579,17,100,1,1,torus
0,1580,20,100,1,1,torus
0,1581,22,100,1,1,torus
0,1582,21,100,1,1,torus
0,1583,21,100,1,1,torus
0,1584,22,100,1,1,torus
0,1585,28,100,1,1,torus
0,1586,9,100,1,1,torus
0,1587,17,100,1,1,torus
0,1588,21,100,1,1,torus
0,1589,21,100,1,1,torus
0,1590,28,100,1,1,torus
0,1591,24,100,1,1,torus
0,1592,14,100,1,1,torus
0,1593,15,100,1,1,torus
0,1594,27,100,1,1,torus
0,1595,14,100,1,1,torus
0,1596,17,100,1,1,torus
0,1597,25,100,1,1,torus
0,1598,23,100,1,1,torus
0,1599,10,100,1,1,torus
0,1600,26,100,1,1,torus
0,1601,26,100,1,1,torus
0,1602,28,100,1,1,torus
0,1603,25,100,1,1,torus
0,1604,25,100,1,1,torus
0,1605,20,100,1,1,torus
0,1606,17,100,1,1,torus
0,1607,13,100,1,1,torus
0,1608,27,100,1,1,torus
0,1609,7,100,1,1,torus
0,1610,12,100,1,1,torus
0,1611,29,100,1,1,torus
0,1612,17,100,1,1,torus
0,1613,27,100,1,1,torus
0,1614,15,100,1,1,torus
0,1615,15,100,1,1,torus
0,1616,30,100,1,1,torus
0,1617,12,100,1,1,torus
0,1618,39,100,1,1,torus
0,1619,27,100,1,1,torus
0,1620,13,100,1,1,torus
0,1621,20,100,1,1,torus
0,1622,17,100,1,1,torus
0,1623,15,100,1,1,torus
0,1624,12,100,1,1,torus
0,1625,35,100,1,1,torus
0,1626,35,100,1,1,torus
0,1627,25,100,1,1,torus
0,1628,30,100,1,1,torus
0,1629,23,100,1,1,torus
0,1630,33,100,1,1,torus
0,1631,22,100,1,1,torus
0,1632,27,100,1,1,torus
0,1633,14,100,1,1,torus
0,1634,27,100,1,1,torus
0,1635,19,100,1,1,torus
0,1636,19,100,1,1,torus
0,1637,9,100,1,1,torus
0,1638,19,100,1,1,torus
0,1639,12,100,1,1,torus
0,1640,24,100,1,1,torus
0,1641,22,100,1,1,torus
0,1642,18,100,1,1,torus
0,1643,29,100,1,1,torus
0,1644,12,100,1,1,torus
0,1645,36,100,1,1,torus
0,1646,17,100,1,1,torus
0,1647,9,100,1,1,torus
0,1648,33,100,1,1,torus
0,1649,21,100,1,1,torus
0,1650,30,100,1,1,torus
0,1651,17,100,1,1,torus
0,1652,25,100,1,1,torus
0,1653,28,100,1,1,torus
0,1654,22,100,1,1,torus
0,1655,29,100,1,1,torus
0,1656,30,100,1,1,torus
0,1657,4,100,1,1,torus
0,1658,26,100,1,1,torus
0,1659,29,100,1,1,torus
0,1660,15,100,1,1,torus
0,1661,23,100,1,1,torus
0,1662,20,100,1,1,torus
0,1663,22,100,1,1,torus
0,1664,26,100,1,1,torus
0,1665,29,100,1,1,torus
0,1666,22,100,1,1,torus
0,1667,7,100,1,1,torus
0,1668,31,100,1,1,torus
0,1669,29,100,1,1,torus
0,1670,16,100,1,1,torus
0,1671,24,100,1,1,torus
0,1672,18,100,1,1,torus
0,1673,15,100,1,1,torus
0,1674,20,100,1,1,torus
0,1675,32,100,1,1,torus
0,1676,17,100,1,1,torus
0,1677,31,100,1,1,torus
0,1678,20,100,1,1,torus
0,1679,13,100,1,1,torus
0,1680,26,100,1,1,torus
0,1681,26,100,1,1,torus
0,1682,27,100,1,1,torus
0,1683,17,100,1,1,torus
0,1684,17,100,1,1,torus
0,1685,27,100,1,1,torus
0,1686,25,100,1,1,torus
0,1687,29,100,1,1,torus
0,1688,17,100,1,1,torus
0,1689,16,100,1,1,torus
0,1690,24,100,1,1,torus
0,1691,18,100,1,1,torus
0,1692,27,100,1,1,torus
0,1693,22,100,1,1,torus
0,1694,20,100,1,1,torus
0,1695,11,100,1,1,torus
0,1696,19,100,1,1,torus
0,1697,21,100,1,1,torus
0,1698,29,100,1,1,torus
0,1699,29,100,1,1,torus
0,1700,30,100,1,1,torus
0,1701,31,100,1,1,torus
0,1702,22,100,1,1,torus
0,1703,18,100,1,1,torus
0,1704,7,100,1,1,torus
0,1705,29,100,1,1,torus
0,1706,22,100,1,1,torus
0,1707,9,100,1,1,torus
0,1708,11,100,1,1,torus
0,1709,15,100,1,1,torus
0,1710,16,100,1,1,torus
0,1711,20,100,1,1,torus
0,1712,14,100,1,1,torus
0,1713,16,100,1,1,torus
0,1714,29,100,1,1,torus
0,1715,18,100,1,1,torus
0,1716,23,100,1,1,torus
0,1717,22,100,1,1,torus
0,1718,19,100,1,1,torus
0,1719,33,100,1,1,torus
0,1720,17,100,1,1,torus
0,1721,18,100,1,1,torus
0,1722,34,100,1,1,torus
0,1723,18,100,1,1,torus
0,1724,33,100,1,1,torus
0,1725,28,100,1,1,torus
0,1726,26,100,1,1,torus
0,1727,23,100,1,1,torus
0,1728,26,100,1,1,torus
0,1729,14,100,1,1,torus
0,1730,27,100,1,1,torus
0,1731,8,100,1,1,torus
0,1732,22,100,1,1,torus
0,1733,23,100,1,1,torus
0,1734,30,100,1,1,torus
0,1735,19,100,1,1,torus
0,1736,18,100,1,1,torus
0,1737,27,100,1,1,torus
0,1738,18,100,1,1,torus
0,1739,7,100,1,1,torus
0,1740,19,100,1,1,torus
0,1741,24,100,1,1,torus
0,1742,36,100,1,1,torus
0,1743,26,100,1,1,torus
0,1744,24,100,1,1,torus
0,1745,27,100,1,1,torus
0,1746,10,100,1,1,torus
0,1747,16,100,1,1,torus
0,1748,34,100,1,1,torus
0,1749,14,100,1,1,torus
0,1750,29,100,1,1,torus
0,1751,32,100,1,1,torus
0,1752,14,100,1,1,torus
0,1753,12,100,1,1,torus
0,1754,13,100,1,1,torus
0,1755,8,100,1,1,torus
0,1756,25,100,1,1,torus
0,1757,16,100,1,1,torus
0,1758,12,100,1,1,torus
0,1759,34,100,1,1,torus
0,1760,18,100,1,1,torus
0,1761,10,100,1,1,torus
0,1762,24,100,1,1,torus
0,1763,27,100,1,1,torus
0,1764,15,100,1,1,torus
0,1765,13,100,1,1,torus
0,1766,11,100,1,1,torus
0,1767,11,100,1,1,torus
0,1768,24,100,1,1,torus
0,1769,13,100,1,1,torus
0,1770,21,100,1,1,torus
0,1771,22,100,1,1,torus
0,1772,26,100,1,1,torus
0,1773,24,100,1,1,torus
0,1774,6,100,1,1,torus
0,1775,17,100,1,1,torus
0,1776,8,100,1,1,torus
0,1777,6,100,1,1,torus
0,1778,29,100,1,1,torus
0,1779,24,100,1,1,torus
0,1780,27,100,1,1,torus
0,1781,15,100,1,1,torus
0,1782,8,100,1,1,torus
0,1783,15,100,1,1,torus
0,1784,18,100,1,1,torus
0,1785,14,100,1,1,torus
0,1786,25,100,1,1,torus
0,1787,23,100,1,1,torus
0,1788,9,100,1,1,torus
0,1789,24,100,1,1,torus
0,1790,21,100,1,1,torus
0,1791,29,100,1,1,torus
0,1792,20,100,1,1,torus
0,1793,38,100,1,1,torus
0,1794,4,100,1,1,torus
0,1795,16,100,1,1,torus
0,1796,10,100,1,1,torus
0,1797,17,100,1,1,torus
0,1798,30,100,1,1,torus
0,1799,24,100,1,1,torus
0,1800,21,100,1,1,torus
0,1801,16,100,1,1,torus
0,1802,7,100,1,1,torus
0,1803,27,100,1,1,torus
0,1804,15,100,1,1,torus
0,1805,20,100,1,1,torus
0,1806,20,100,1,1,torus
